global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
823.8395821736167	0.0992339171791627	0.0098473703187209	678711.6571559993	1026.931605126247	10.559372137400716	111.50033993611451	1054588.52160717	771.0109063953907	1.8652940833050025	3.4793220172126493	594457.817780642	805.4214262844117	709.7749179019979	1.364517	31.212744	0.0753546943514834	0.0387496322284778	0.0649569826	0.0078503133	-0.0118752077	0.2006080569	-0.1083584802	0.0933016439	0.0183469415	0.0524402081	0.1273669385	0.0485957553	0.0672961598	-0.1426591729	0.0526621633	0.1292460672	-0.0890519411	-0.1387663318	-0.0902284923	-0.0021188466	0.0957842887	0.0460984911	0.0836924464	-0.1937689508	0.0008408803	-0.0849152564	0.04756713	-0.1775096476	0.1100228577	0.0928287845	0.0175642184	-0.0920971595	0.126180536	0.0659920355	-0.0083879033	-0.06898602	0.1285514636	-0.0648609872	0.0589905216	-0.0436661393	0.1819129466	-0.1032235743	-0.1477524658	0.1170452379	0.1280988252	-0.0170324985	0.0284380991	-0.0633655051	-0.0786530214	-0.0305341855	-0.0647990749	0.0301186848	0.1092370088	-0.0850876211	-0.0237115876	-0.0792169361	-0.0568962031	0.2015229253	-0.0614742573	-0.1688758318	0.0944040492	0.0243037923	-0.0546311152	0.1072635591	-0.0317412113	-0.0638876704	0.0568143917	-0.0258813246	0.10646877	-0.0511643744	0.0854809934	0.0268674431	-0.058887162	-0.1346155997	0.1185749242	0.0120730947	0.0622237174	-0.1272647379	0.1254076884	0.1005343665	-0.0193990874	-0.0170809865	0.1393839134	0.0660265253	0.0341133363	-0.1949110417	0.0530100646	0.0385804458	0.0984421182	-0.0804128807	-0.1683539391	0.0106952525	-0.0751588627	-0.0025004464	-0.1738233471	-0.017037459	0.0141475587	-0.1518497391	-0.1063888224	-0.110907255	0.0440282194	-0.1393089602	0.117670574	0.0747190698	0.1242435706	0.0948941043	0.0435672949	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0134044334244265	-0.0037232685029095	1.386272834475869e-05	0.0001796788354298	0.0444309272155578	0.0270489568929548	0.0019741072932341	0.0007316460689969	-0.0197392810734484	0.0098656759172116	0.0003896392172965	9.733156130344892e-05	0.0018799984939264	-0.0002440048904208	5.9538386549315376e-08	3.534394337165532e-06	-1.538818619573057e-05	-4.637857390932254e-05	2.3679627439447277e-10	2.150972117862493e-09	-0.0004129853071453	-0.0004039523964379	1.6317753858794293e-07	1.705568639178978e-07	0.0	0.0	0.0	0.0	0.0
823.1539265270568	-0.6856556465598942	0.4701236656594665	677582.3867569112	1020.6427025282678	-6.288902597979131	39.55029588686867	1041711.5262242062	771.2820385517025	0.2711321563117508	0.0735126461862596	594875.9829924699	807.0768420059162	711.1577487172132	1.136803	26.003864	0.0418146964945411	0.0227949137578674	0.0725892625	0.0211198449	0.1026191797	0.1221563405	0.0518355699	0.1203204911	-0.0967546292	0.0205685322	0.0185407204	0.1530825986	-0.0309161545	-0.1464067182	0.1358945999	-0.0206509988	-0.0350846766	0.0272907219	-0.084058496	-0.012344632	0.0450966996	-0.0746265857	-0.0188051516	-0.1639082466	-0.0620147464	0.109764768	0.0613517117	-0.1028125581	0.0912407221	0.1079920762	-0.1174809397	-0.0453147462	0.0635622965	0.0277773734	0.0598415528	0.041090486	0.0301484436	0.1399791583	-0.1089583923	-0.2152234255	-0.013076618	0.0155276566	0.0009130443	-0.131217865	0.0708310148	-0.1960709953	-0.0873950184	-0.0107866802	0.2463706199	0.0192924055	0.0177395635	-0.0608778743	-0.0148382938	-0.1371706926	0.0554269629	-0.1218266881	-0.0368362701	0.0728988665	-0.0341310566	0.0329726032	0.0798246717	-0.0839917923	-0.0531353726	0.077711651	0.1884694718	-0.1243567148	0.1044441828	-0.0548580659	0.0461698545	-0.0721077537	-0.0771254397	0.1192043027	-0.073290502	-0.068618755	0.1609321579	-0.0113079976	-0.0455336263	-0.0046391096	0.0496644866	-0.0516373534	-0.0576656334	-0.0553206515	0.0846107881	0.0526456489	0.006796383	-0.0773590294	-0.0799487992	0.1362044823	0.061945495	-0.0396634366	0.0684072043	0.034473753	-0.1494884248	-0.0140689361	-0.0206706645	0.0733836104	-0.1174679056	-0.1164157936	-0.093032541	-0.0377079056	0.0983624369	-0.0212838145	-0.0133086067	0.0887320438	-0.0385786846	0.0540370085	0.1609919539	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0129500838223464	-0.00045434960208	2.0643356091034437e-07	0.0001677046710057	0.0366360530411782	-0.0077948741743796	0.001342200382436	6.076006339441007e-05	-0.0246354010529614	-0.0048961199795129	0.0006069029850402	2.397199085378637e-05	0.0014999634672532	-0.0003800350266731	1.444266214984997e-07	2.249890403094242e-06	-0.0001603463263566	-0.0001449581401608	2.5710944376057274e-08	2.1012862398898265e-08	-0.0004613791950826	-4.83938879373e-05	2.3419683896879507e-09	2.128707616550679e-07	0.0	0.0	0.0	0.0	0.0
823.8417583591759	0.6878318321190591	0.4731126292762614	678715.2428163387	1015.7421625310724	-4.9005399971954375	24.015292264112254	1031732.1407432996	772.5953630892185	1.313324537515996	1.7248213408416044	596903.5950669614	806.9832687430473	707.7809860083165	1.062053	24.29401	0.0263834390773227	0.0175799806026786	0.039980126	0.1487722088	0.1017936726	-0.0133393361	-0.0039655927	-0.0318342524	-0.1272536562	-0.1097557361	-0.0212998067	0.0496011063	0.0719330779	-0.0932473801	-0.0698677125	0.0296043781	-0.0154833144	0.0799785459	-0.0247076694	0.0460551389	0.1544072238	-0.0549840517	-0.0823458133	-0.0149074258	0.0156467709	0.1104251021	0.0602265696	-0.0959047726	-0.0524966025	-0.110601469	-0.0711970886	0.1862734495	0.0289022848	0.0601567953	0.0260304793	0.2225199559	0.0448830652	-0.1744754645	0.0424379569	-0.0227787628	0.088231163	-0.0070391486	0.2219466934	0.0364244486	0.1570592554	0.1083714707	0.0087214186	-0.0758267015	0.0369568231	-0.0461879624	0.0598091387	0.1942401587	-0.0060684912	0.0520624273	-0.0384972099	-0.1349902786	0.0555097027	-0.0157774955	-0.0719994003	0.064752827	0.0616769746	-0.0110962342	-0.0563165714	-0.0767979023	0.0610730772	0.0297756884	-0.0039338116	-0.2848991977	-0.0748269621	-0.0164166886	-0.0078317707	0.0737304895	0.0851912715	-0.0093937654	-0.0010209877	0.1099499264	0.0996061037	0.0717835407	0.2756037786	0.0380088378	-0.037432538	-0.0036513188	0.0588093754	0.0381438836	0.103159135	0.0690294411	-0.1099552198	-0.0111171415	0.006761753	0.0564010064	-0.0313182986	0.0239420043	-0.03482764	0.068828323	-0.0521449519	-0.1041301092	-0.0632445484	-0.1374488134	-0.1216421778	-0.064453519	0.1287780803	-0.0989221305	-0.023093408	-0.0132917659	0.0722382654	-0.0523015138	-0.0222305359	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0128693217637305	-8.076205861590018e-05	6.522510111878096e-09	0.0001656194426584	0.0366035748004378	-3.2478240740402287e-05	0.0013398216881712	1.0548361215915267e-09	-0.0102950891727431	0.0143403118802183	0.0001059888610747	0.0002056445448219	0.0014069970357887	-9.296643146450008e-05	8.64275737924359e-09	1.9796406587181886e-06	-1.5324975158437226e-05	0.0001450213511981	2.348548636067181e-10	2.1031192303340865e-08	-0.0004619891503749	-6.099552922999565e-07	3.7204545860472543e-13	2.1343397506412197e-07	0.0	0.0	0.0	0.0	0.0
824.518914019748	0.6771556605721116	0.4585397886448528	679831.4395763045	1021.2874815444316	5.545319013359176	30.750562959922785	1043028.1199593676	771.2468208242625	-1.348542264955995	1.8185662403726448	594821.6586315321	805.6051088601105	706.9165416823021	1.050945	24.039915	0.0783908557436475	0.0445765252493653	-0.0378086649	0.1101847345	0.0026157424	-0.1100546565	-0.0218406288	-0.0051508535	0.0070751823	-0.1451441725	0.0238523001	-0.0298510794	0.0793891167	-0.0354308264	-0.0145606897	-0.0467084828	-0.0691212267	-0.0482553367	0.0182685917	0.1224839905	0.0585218652	-0.0219060365	0.0464187211	0.0696334927	0.0143198034	0.0493969465	0.0167000338	0.131487752	0.1837573922	-0.1602197498	0.0692507681	0.0606504735	0.0464460468	-0.0161876081	-0.0666301334	-0.0056325656	0.0007223996	-0.0219846007	0.0088152289	0.0322881679	0.0569792937	-0.1420206661	0.2265714091	-0.2263878081	0.0008269247	0.0337522553	-0.2165128001	-0.0382110383	0.1364153594	0.0679034539	0.0681685564	0.0669449991	0.0341251182	-0.165680551	-0.1503153136	-0.0501958702	0.0303315977	-0.0524069382	0.0089940196	-0.0220819475	0.0244220458	0.0681417461	-0.1323280976	0.0442280512	-0.0072564988	0.0695044388	-0.1216181424	-0.0612920545	-0.0958051461	-0.007604658	-0.0024503557	-0.1167069931	-0.0722599049	0.0535802936	-0.0001503508	0.0658938394	-0.0439650016	0.052471057	0.0563179034	-0.3269225866	-0.0377774508	0.109395902	-0.0597624445	-0.0011869125	0.0592567642	0.0824933647	0.0373627573	-0.0830010057	-0.0158995881	-0.0462087575	-0.0911701155	0.068725934	-0.0226885611	0.0617401848	-0.0288448586	0.1726977568	-0.0853014394	-0.110063188	-0.061560894	-0.0263094086	0.0425297888	-0.0735433136	-0.1745830452	0.0060860388	0.0221146425	-0.1204132168	0.1910090859	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0104360875431837	-0.0024332342205468	5.920628772039997e-06	0.0001089119232089	0.0046737524828301	-0.0319298223176077	2.1843962270760528e-05	0.0010195135532339	-0.0394169050918904	-0.0291218159191473	0.001553692407023	0.0008480801624287	0.0016149976863674	0.0002080006505786	4.3264270641162426e-08	2.6082175269720547e-06	-1.5445756239351738e-05	-1.2078108091451156e-07	2.3857138580547307e-10	1.4588069506877792e-14	-0.0005519873844422	-8.999823406729998e-05	8.099682135232515e-09	3.0469007258334106e-07	0.0	0.0	0.0	0.0	0.0
829.0691094795401	4.550195459792121	20.704278722312832	687355.5882931977	1026.9968315628937	5.709350018462146	32.59667763331371	1054722.4920402227	772.9092179651474	1.6623971408848774	2.763564254022215	597388.6592154957	805.5967061066431	718.6433909549764	1.120685	25.635189	0.1370655315216873	0.0738832655337113	-0.1408985318	0.0395322233	-0.0277289771	-0.0804430049	-0.0329718033	0.1635954841	0.0090505254	-0.1264206659	0.1484195307	0.1354262804	0.0155171493	0.1091902969	0.1213831703	-0.1544223379	-0.1045852444	-0.070193862	0.1372593539	0.1672874859	0.0738307019	0.0466978606	0.118272368	-0.0024197924	0.0158812578	-0.0143437455	0.201844288	-0.0615994166	0.0954002744	0.0021935124	0.0947419435	-0.0941028157	-0.1379221302	-0.1823818884	0.0340188115	0.0812417962	0.024403318	0.083105526	0.1067040587	-0.0498901381	0.0845337342	0.0311937199	-0.0334426717	0.0529242367	-0.0029426556	0.233659419	-0.0224079168	0.1655874888	-0.0846432032	-0.0238686437	0.0160989681	-0.0088792501	-0.073111652	0.0241641085	-0.2166535671	0.0074227992	-0.0806689433	0.0291338174	-0.0503415576	-0.1271392888	-0.0160634459	0.0730802911	0.0642141445	0.1258623135	0.1136647555	-0.1439044361	-0.1411122165	-0.0651269253	-0.0595221519	0.098807381	0.0067686967	-0.032587872	0.0446710284	0.0582725861	-0.0569380784	-0.1104970903	0.0512885309	-0.0235502017	-0.0256121896	-0.1338085563	-0.192023409	-0.0035086069	0.058010697	-0.0470775664	0.0292977837	-0.044198175	0.1160869643	-0.0234244743	-0.0723394857	-0.1660381766	0.0097789543	0.0880146021	-0.0359593523	0.2430904368	-0.029328359	0.0827280117	-0.0947965485	0.0106458078	-0.1592907001	-0.0233595628	-0.0221384023	-0.0804077713	0.0456250055	0.0434522899	-0.0073908067	0.0077848469	0.0820025215	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0129725026946516	0.0025364151514679	6.433401820595935e-06	0.0001682858261627	0.0633841186336923	0.0587103661508622	0.0040175464949699	0.0034469070935683	-0.0755208809654703	-0.0361039758735799	0.0057034034618007	0.00130349707388	0.0013748900280295	-0.0002401076583378	5.765168759250965e-08	1.8903225891749595e-06	-0.0004788171343452	-0.0004633713781058	2.292658481425493e-07	2.1471303404771298e-07	-0.0004611709339704	9.081645047179996e-05	8.247627676296896e-09	2.1267863033913106e-07	0.0	0.0	0.0	0.0	0.0
828.7540873442576	-0.3150221352824474	0.0992389457179125	686833.3372898134	1025.2775091376186	-1.7193224252750952	2.956069602053835	1051193.9707434396	772.2548613416348	-0.6543566235126264	0.428182590734845	596377.5708657876	807.2266908650885	733.9254207287804	1.092869	24.998894	0.0135196607474351	0.0072934231719177	-0.0786578677	-0.0607269871	-0.0716972229	-0.0434710847	-0.0435580162	0.1886219103	0.0478926356	0.0219941121	0.1377011465	0.109495612	-0.0298485291	0.1445096449	-0.0428466514	-0.1474577636	-0.1412914944	-0.0511515555	0.0695442708	0.0986539212	-0.0293368439	0.0832879911	0.1237051339	-0.1643743116	-0.0412373403	0.0526920192	0.0366916614	-0.1715333604	-0.2945584262	-0.0349224454	-0.0445158863	0.0589603002	-0.1666161288	0.0912674911	0.1399254804	-0.0039630158	-0.1455908212	-0.054409144	-0.1312291734	-0.0790526296	-0.0829704996	-0.1940371227	0.0295665294	-0.1097946266	0.0504723215	-0.0157979717	-0.0891120992	0.0384189297	-0.1176009491	0.0628596513	0.0139889728	-3.71401e-05	-0.0821176432	0.1030736927	-0.0890096024	0.0683344867	-0.0574348297	0.1200081041	0.0785828847	0.0666547276	-0.0270498956	0.0279824885	0.1028368962	-0.0947043238	0.1318196664	-0.238654238	-0.1136503383	-0.1387868992	0.0374966624	0.0844348853	-0.0937693235	-0.0485035237	0.1402563039	-0.0450435458	-0.1462768486	-0.1354936784	-0.0831839135	-0.0100541547	0.1450098998	0.0451758376	0.0952034755	0.1319209017	0.0671247494	-0.0184781531	0.0034290532	-0.1056964508	0.0880793872	0.0278383218	-0.0687190437	0.0172487033	0.2164652652	0.0980327861	-0.1093687585	0.1941959133	-0.1400325211	0.0462299924	0.0631606647	-0.0664083164	0.0239372227	0.0597749436	-0.0318655567	-0.0160368596	0.0246068721	-0.0323576626	-0.000751438	-0.0008442686	-0.0351496642	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0092355977841833	-0.0037369049104683	1.3964458309882098e-05	8.529626643121148e-05	0.061262632944036	-0.0021214856896562	0.0037531101952356	4.500701531416453e-06	-0.0769793455095708	-0.0014584645441005	0.0059258196350818	2.1271188263983005e-06	0.0013619156318379	-1.297439619160016e-05	1.6833495653660868e-10	1.8548141882444264e-06	-0.000367814610247	0.0001110025240981	1.3528758751115256e-07	1.2321560356171465e-08	-0.0004612501257448	-7.91917744000139e-08	6.271337132622696e-15	2.1275167849959387e-07	0.0	0.0	0.0	0.0	0.0
826.4449312303161	-2.309156113941526	5.33220195855353	683011.2243562819	1024.6845992852834	-0.5929098523351968	0.3515420929961448	1049978.528012442	773.504590905231	1.249729563596247	1.5618239821264668	598309.3521514687	809.9110420952159	726.3478840720323	1.169662	26.755501	0.0887935637317555	0.0541016580742472	-0.022640887	-0.0539184931	-0.088519583	0.006839325	-0.014046572	0.0137643318	0.0567994378	0.0232386615	0.0127783941	0.0682880413	-0.02952597	0.0381569609	-0.187271928	0.0414171738	0.0298059418	0.1914616414	0.0737260942	0.050191211	0.0515330916	0.0997991727	-0.1309809546	0.016940178	-0.1464048976	-0.0796843076	-0.1325066432	-0.0752142331	0.032961883	0.0669254225	-0.1417180929	0.0108921779	0.0929177429	-0.0604702161	0.0980714272	-0.0446049571	-0.1625671821	-0.0530236653	-0.0744331906	0.0262330991	-0.2181441215	0.1902920705	0.1466708348	-0.0347698849	-0.0010279104	0.2011044108	0.0195181914	-0.0141099241	-0.1839929243	0.1762720784	-0.0668683803	0.0612679214	-0.0250557951	0.0152572158	-0.016969404	0.0994183423	0.0974531589	0.0616283374	-0.0406212941	0.1342879922	0.0026574986	-0.07571653	0.1534478563	-0.141153387	-0.127023299	-0.1379917188	0.0049526829	-0.0009300646	-0.0679375567	0.1606997278	0.0115867041	-0.0036151947	-0.1377691494	-0.0065555193	0.1150540833	0.1057721787	0.1557037358	-0.1983641088	0.0031435459	-0.0964072297	0.0399588615	0.0848828859	0.127952882	-0.0141075251	0.0726806969	0.0564525277	0.042893332	0.0657907347	0.0113788419	0.1780400736	0.1150208065	0.2152417275	0.0992225456	-0.0212372693	-0.0646723475	0.0352605556	-0.0181044583	-0.0175537335	-0.0860515284	0.0064018509	0.1099903404	-0.110953293	-0.0843738828	0.0360619146	0.1163707148	-0.085023698	-0.1987760677	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0040555998628519	-0.0132911976470352	0.0001766559348925	1.644789024756435e-05	0.0632260665956465	0.0019634336516105	0.0039975354971571	3.855071704276551e-06	-0.0310006925582158	0.045978652951355	0.000961042939089	0.0021140365272211	0.0011639966148762	-0.0001979190169617	3.91719372750857e-08	1.3548881194432525e-06	-1.5268884685504247e-05	0.0003525457255614	2.3313883953922606e-10	1.2428848861168149e-07	-0.0004619909728567	-7.408471118999912e-07	5.488544432105583e-13	2.134356590010801e-07	0.0	0.0	0.0	0.0	0.0
826.0842117592573	-0.3607194710588146	0.130118536800951	682415.1249179135	1019.1846733408526	-5.499925944430856	30.249185394223648	1038737.3983729004	772.7573271136981	-0.7472637915328733	0.5584031741360854	597153.886607907	808.6790325175303	720.2415089654029	1.05478	24.12763	0.1707579426388691	0.0875698055175526	0.0068908063	-0.0682540046	-0.121907365	-0.029077508	-0.0152587535	-0.0639148596	0.1414963351	0.0493119494	0.0034641988	0.010456263	0.0769616463	0.0074945414	-0.0626908214	0.0472223419	0.1743363403	0.027746977	0.0453111641	0.0543719185	-0.0719707806	0.0890839455	0.0016714966	0.012001195	0.0442300906	-0.0282798327	-0.1014502159	0.0519439333	-0.069719554	-0.0842330447	-0.0221154108	0.0172829941	0.0760495514	-0.0321393862	-0.0008071421	0.0395518519	-0.0345431632	-0.0661718385	0.0975881112	-0.0715541317	-0.0523285728	0.0984578306	0.1769379666	-0.0937945469	-0.0410986297	0.0204556331	0.0284944782	0.1108605198	0.1286218524	-0.0578629831	-0.1093765557	-0.2136240636	0.1105852765	0.1112432072	-0.0406142619	0.1093640777	0.0930183008	-0.002650334	-0.0127555473	-0.0674951586	0.1253798058	0.0160672608	0.1003848542	-0.1500736595	-0.1043155863	0.0084174886	0.0046467149	0.0414296627	-0.011039297	0.0001544567	-0.0963343865	-0.114268678	0.0045928463	-0.0401311389	-0.0637267029	-0.01450479	-0.0702915361	0.0412170074	-0.0073373216	-0.0138763911	-0.1828348895	0.0022518498	-0.0480713048	0.0368345639	0.0002354958	-0.0026603393	0.0929358174	-0.007963124	-0.0661624707	0.1215786174	-0.085944837	0.2028475915	0.1300295361	-0.0036362152	-0.042209253	0.0125319127	-0.0678255175	0.1036165895	0.0448016465	0.0671084913	-0.076978017	-0.0125264734	-0.0344319471	0.031291945	-0.03449983	-0.0350241913	0.03418432	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0041238882726162	0.0081794881354681	6.690402615826343e-05	1.700645448502142e-05	-0.0005018373307592	-0.0637279039264057	2.518407065435187e-07	0.0040612457388531	-0.0637849286756164	-0.0327842361174006	0.0040685171261534	0.0010748061378014	0.00212895473567	0.0009649581207938	9.31144174885902e-07	4.532448266531719e-06	-0.000122257603814	-0.0001069887191284	1.494692169034099e-08	1.1446586020756155e-08	-0.0007113704221263	-0.0002493794492695	6.2190109718009e-08	5.060478774761502e-07	0.0	0.0	0.0	0.0	0.0
825.9345927176182	-0.1496190416390845	0.0223858576209981	682167.9514476178	1028.878729229131	9.694055888278513	93.9747195650673	1058591.4394601516	772.9947839870126	0.2374568733144997	0.0563857666842983	597520.9360711284	809.0043402427484	717.342602097701	0.95864	21.928473	0.0983651976675168	0.0584194699937179	0.0136687474	-0.0548050142	-0.076012585	0.0657200796	-0.1166063852	-0.0663054021	0.1357649594	0.046235992	0.0999846575	0.0348006188	0.0133893475	-0.0468039004	-0.0138059848	0.0778274442	0.1201308982	0.0238404128	-0.0051591658	0.0291686385	-0.0556589564	0.1419630733	0.1303238255	-0.0554910293	-0.0082433839	-0.2463038642	-0.1211063754	-0.0464322594	-0.0119685546	-0.1553425441	-0.0277427985	0.0417484753	0.0528043298	0.0490098293	-0.0623290679	0.0850355863	0.1108422538	-0.1578486204	-0.0541287784	-0.0011859772	0.0532498134	0.0239029257	-0.0171213181	0.0685742051	0.0556492343	0.0420171583	0.2404227549	-0.0602086386	-0.1043280173	0.0883150928	-0.0579376962	-0.0108823453	-0.0430671046	0.0558697038	0.0007908072	0.0893890697	-0.0102642209	0.1308213933	0.0424549881	-0.1130011731	0.0533926885	-0.0299588848	0.123532354	-0.0857681586	-0.1023698662	0.1608432025	0.0167000342	-0.0382098493	0.0103912706	-0.0462787926	0.0440394783	-0.1023434619	0.0493159087	-0.0318126936	-0.0591833152	0.1480688876	0.0724994576	-0.0678316012	0.1144315866	0.0424248002	-0.014027246	-0.1722037319	0.0137622904	0.0180884354	-0.0057369078	-0.1454967074	0.0619209401	-0.0766720854	-0.0460042779	0.091176746	-0.0521160921	0.145907422	0.1216800678	0.0272607978	0.0492484864	0.0033289752	-0.1285406935	0.1725786202	-0.08091142	-0.0411636806	-0.0185006196	-0.0473807405	0.0496115881	0.0780431375	0.0358475555	0.0403414072	-0.0296654136	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.010767348754527	0.0066434604819108	4.413556717471048e-05	0.0001159357992016	0.0541940099612645	0.0546958472920237	0.0029369907156816	0.0029916357109923	-0.0639010160153645	-0.0001160873397481	0.0040833398477958	1.347627044979207e-08	0.0017469965592828	-0.0003819581763871	1.4589204850903536e-07	3.0519969781459417e-06	-1.540356548601629e-05	0.0001068540383279	2.372698296819923e-10	1.1417785506998214e-08	-0.0004619865857648	0.0002493838363614	6.219229783837939e-08	2.134316054266169e-07	0.0	0.0	0.0	0.0	0.0
828.3214233919822	2.3868306743639778	5.696960668084801	686116.3804501194	1028.6075313032163	-0.2711979259147483	0.0735483150204613	1058033.453453697	774.3631654118675	1.3683814248548742	1.872467723887856	599638.3119466873	810.8981419818132	723.3834942486752	0.953486	21.810579	0.0556957567132279	0.0309910499524699	0.0044509272	-0.0941282374	0.0110564801	0.0542859767	-0.1634864388	0.0290008261	0.0200931084	0.0392611053	0.1448801814	0.0631575341	-0.0243556335	0.0131216107	0.0195054486	0.1318734831	0.0156649038	-0.0622508801	0.0046213274	-0.0339464872	0.0010634846	0.0219784464	0.0265910197	-0.0206520276	0.0522925717	-0.1783641636	-0.1461362011	0.0100634746	-0.0747360902	0.1061696062	0.0892145809	0.0285111513	-0.0118226767	0.1187984015	0.1078748009	0.0283185747	-0.0357697026	-0.0347475186	-0.071662298	-0.1094069881	-0.1990752425	-0.1112391656	-0.0166410692	0.0917857368	-0.0088775042	-0.0892348935	0.0333816058	-0.09961136	0.00432606	0.0269294054	0.0789742308	0.0583232479	0.0833287912	-0.0284096428	0.011574845	-0.0029864551	-0.1271091097	0.1192789173	-0.0211096879	-0.0148124566	0.0450553658	0.0139634488	0.0911874908	-0.0128815122	-0.1181849348	0.0330546866	0.0804304133	0.0551412971	-0.1023679595	-0.1148998656	0.0974060777	-0.014676198	0.071111746	-0.1199419869	0.0436077377	-0.0365280842	-0.0201575212	0.0840200773	0.0167364906	0.03944835	-0.0466131035	0.0146870254	0.0832449862	0.0006238162	-0.019494534	-0.1266406642	0.018703398	-0.0261271676	0.0726328017	0.0577746986	-0.0473833974	0.1417214061	0.0492644295	0.0945740405	0.0077797529	-0.025113843	-0.0232059629	0.0595583609	0.0897118702	-0.0354944659	-0.1517589104	0.0043914544	0.035392386	0.0054462565	0.0321088357	-0.025604948	0.120057539	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0021875775452855	-0.0085797712092414	7.361247400292934e-05	4.785495516637333e-06	0.0540214097273406	-0.0001726002339239	0.0029183127089292	2.979084075058604e-08	-0.0710758770823929	-0.0071748610670283	0.0050517803030314	5.147863133115973e-05	0.0014263876667499	-0.0003206088925329	1.0279006197117265e-07	2.034581775856224e-06	-0.0004893294245562	-0.0004739258590701	2.3944328573650185e-07	2.246057198954117e-07	-0.0004611508533072	8.357324576000261e-07	6.984487406861795e-13	2.1266010950595866e-07	0.0	0.0	0.0	0.0	0.0
